,open,high,low,close,volume,market,close_ratio,spread,prevClose,7 Day Rolling Mean,7 Day SD,percentChange,isEvent based on 2SD,Naive Percent Event
322,636.5,637.52,628.11,631.11,5277290.0,7903422086.0,0.3188,9.41,636.12,632.5957142857145,3.7728895078158886,-0.007875872476891138,0,False
323,630.92,632.68,616.85,622.37,14648200.0,7796513249.0,0.3487,15.83,631.11,631.8214285714288,5.207076686504615,-0.013848615930661863,0,False
324,621.84,622.39,603.8,614.83,24011500.0,7704183118.0,0.5933,18.59,622.37,629.0671428571432,8.093725376875849,-0.012114979835146237,0,False
325,613.9,622.0,609.1,609.89,14228900.0,7644702125.0,0.0612,12.9,614.83,625.894285714286,10.654778047345305,-0.008034741310606271,0,False
326,609.74,609.74,587.49,588.77,20572900.0,7382675346.0,0.0575,22.25,609.89,618.8414285714289,16.13072268330888,-0.03462919542868387,0,False
327,588.29,604.59,561.81,571.49,38414100.0,7168656262.0,0.2263,42.78,588.77,610.654285714286,23.21989366695864,-0.029349321466786645,0,False
328,571.18,572.55,554.39,565.04,17360700.0,7090150172.0,0.5865,18.16,571.49,600.5000000000002,25.642980196019383,-0.01128628672417723,0,False
329,565.76,570.24,560.88,561.27,9288400.0,7045871925.0,0.0417,9.36,565.04,590.5228571428576,25.33308687223698,-0.006672094011043434,0,False
330,562.51,586.56,551.77,583.41,22706900.0,7326517067.0,0.9095,34.79,561.27,584.9571428571433,21.095432929340614,0.03944625581271044,0,False
331,585.03,585.44,572.6,583.92,14020100.0,7335179952.0,0.8816,12.84,583.41,580.5414285714289,16.54439525294997,0.0008741708232632128,0,False
332,583.48,590.03,570.96,580.83,16401100.0,7298672082.0,0.5176,19.07,583.92,576.3900000000004,10.491315456134208,-0.005291820797369363,0,False
333,580.26,580.56,471.24,471.24,62225400.0,5923615602.0,0.0,109.32,580.83,559.6000000000005,39.979860763474264,-0.1886782707504778,1,True
334,477.14,526.02,473.23,495.67,58828300.0,6232801684.0,0.4251,52.79,471.24,548.7685714285718,46.03399013358685,0.05184194890077244,1,False
335,501.71,504.86,489.73,491.17,11147100.0,6178428029.0,0.0952,15.13,495.67,538.2157142857147,49.98010599466774,-0.009078620856618314,1,False
336,492.37,492.37,444.18,460.27,42958300.0,5791419543.0,0.3339,48.19,491.17,523.7871428571432,56.383825314916265,-0.06291100840849408,1,False
337,462.3,483.02,443.36,457.0,28254000.0,5752294437.0,0.3439,39.66,460.27,505.72857142857174,54.310324196103444,-0.007104525604536428,1,False
338,457.0,495.34,457.0,478.38,35685800.0,6023351178.0,0.5576,38.34,457.0,490.6514285714289,42.3093194732067,0.04678336980306345,0,False
339,479.14,495.05,431.27,437.14,49647600.0,5506313797.0,0.092,63.78,478.38,470.12428571428603,20.502943574966384,-0.08620761737530835,1,False
340,436.44,449.57,414.89,444.72,40765500.0,5604036051.0,0.8601,34.68,437.14,466.3357142857146,22.60488211069142,0.01733998261426555,0,False
341,445.66,454.65,429.09,447.53,22925500.0,5641613449.0,0.7214,25.56,444.72,459.4585714285717,19.26989485231337,0.006318582478862982,0,False
342,446.67,463.57,444.2,461.91,13404500.0,5824866676.0,0.9143,19.37,447.53,455.27857142857164,13.577316166528721,0.0321319241168191,0,False
343,463.4,466.32,452.97,460.5,10241400.0,5808861023.0,0.564,13.35,461.91,455.3114285714288,13.591679352427922,-0.003052542703124039,0,False
344,461.47,462.56,445.12,449.42,15616600.0,5670830650.0,0.2466,17.44,460.5,454.2285714285717,13.735914517032203,-0.02406080347448422,0,False
345,447.61,457.42,446.11,453.09,10921600.0,5718579640.0,0.6172,11.31,449.42,450.61571428571455,8.743452516307949,0.008166080726269323,0,False
346,453.18,455.73,441.93,442.73,13204400.0,5589580215.0,0.057999999999999996,13.8,453.09,451.414285714286,7.470088926619148,-0.022865214416561738,0,False
347,442.26,443.37,358.73,365.18,55868300.0,4611917257.0,0.0762,84.64,442.73,440.0514285714288,33.72079053471151,-0.17516319201319092,1,True
348,363.71,429.77,351.27,420.95,62562800.0,5318033925.0,0.8876,78.5,365.18,436.2542857142859,34.23097469502739,0.15271920696642746,0,True
349,420.89,439.61,415.79,421.12,19226500.0,5321874506.0,0.2238,23.82,420.95,430.4271428571431,32.567109028533224,0.0004038484380568142,0,False
350,421.46,427.4,395.25,414.06,22493500.0,5234667259.0,0.5851,32.15,421.12,423.7928571428574,30.05303629379856,-0.016764817629179335,0,False
351,414.83,469.75,407.37,458.79,50730200.0,5802302128.0,0.8243,62.38,414.06,425.1314285714288,31.555815855177894,0.10802782205477471,0,True
352,458.37,519.0,453.54,515.59,49561000.0,6522974948.0,0.9479,65.46,458.79,434.06000000000023,46.219860089217555,0.12380391900433751,0,True
353,522.18,542.38,502.78,527.4,56480100.0,6674473792.0,0.6217,39.6,515.59,446.1557142857145,58.35337089867446,0.0229057972419945,0,False
354,529.07,533.52,484.87,495.96,34025500.0,6278792387.0,0.228,48.65,527.4,464.8385714285717,48.15037536322235,-0.059613196814562,0,False
355,495.8,498.6,472.74,479.64,19042400.0,6074116360.0,0.2668,25.86,495.96,473.2228571428574,44.18060234774626,-0.03290587950641179,0,False
356,479.58,503.55,470.56,501.57,19588200.0,6353700029.0,0.94,32.99,479.64,484.71571428571457,38.46168260192969,0.045721791343507644,0,False
357,501.75,510.87,490.84,498.17,12103100.0,6312896984.0,0.366,20.03,501.57,496.73142857142886,22.560852103127523,-0.006778714835416746,0,False
358,497.74,510.57,493.2,495.77,15171400.0,6284666435.0,0.14800000000000002,17.37,498.17,502.014285714286,15.38378243166828,-0.004817632535078455,0,False
359,495.45,503.22,487.58,487.92,11670900.0,6187034895.0,0.0217,15.64,495.77,498.06142857142885,14.8601137597438,-0.015833955261512326,0,False
360,488.36,493.25,485.82,491.3,9814530.0,6231920621.0,0.7376,7.43,487.92,492.904285714286,7.3454086728770696,0.00692736514182652,0,False
361,490.83,500.46,482.95,500.46,13009400.0,6350012525.0,1.0,17.51,491.3,493.54714285714317,7.837822219405454,0.01864441278241394,0,False
362,500.09,500.3,442.95,461.45,46856500.0,5857079867.0,0.3226,57.35,500.46,490.9485714285717,13.893275865895149,-0.07794828757543058,0,False
363,461.7,464.54,449.1,458.6,12214600.0,5822776642.0,0.6153,15.44,461.45,484.8100000000003,17.454605886894768,-0.006176183768555566,0,False
364,457.24,459.33,436.39,436.39,10949500.0,5542720307.0,0.0,22.94,458.6,475.98428571428593,23.97475676424938,-0.04843000436109907,0,False
365,430.72,447.53,422.94,440.29,23876600.0,5593864954.0,0.7056,24.59,436.39,468.05857142857167,25.46770073941789,0.0089369600586632,0,False
366,439.98,451.64,435.18,447.21,16401400.0,5683724524.0,0.7309,16.46,440.29,462.24285714285736,24.816162552048485,0.01571691385223366,0,False
367,446.89,451.1,436.7,447.64,15244900.0,5690810165.0,0.7597,14.4,447.21,456.0057142857145,21.570287323961857,0.000961516960711985,0,False
368,447.63,460.61,447.63,457.76,12871800.0,5821425472.0,0.7804,12.98,447.64,449.90571428571445,9.644409187275642,0.02260745241712091,0,False
369,457.36,457.93,443.4,449.38,10394200.0,5716625927.0,0.4116,14.53,457.76,448.18142857142874,8.208547229517958,-0.01830653617616217,0,False
370,449.4,449.4,430.68,437.76,9849640.0,5570422954.0,0.3782,18.72,449.38,445.20428571428596,7.5531160394199075,-0.025857848591392597,0,False
371,438.52,439.77,430.05,436.4,5621260.0,5554777406.0,0.6533,9.72,437.76,445.2057142857146,7.55117177915293,-0.0031067251461988615,0,False
372,434.78,440.97,427.62,433.48,10004800.0,5518951942.0,0.439,13.35,436.4,444.2328571428574,8.648931946182982,-0.0066911090742437195,0,False
373,433.36,448.04,423.25,428.96,12507300.0,5463474513.0,0.2303,24.79,433.48,441.62571428571454,10.211436165966605,-0.010427240011073265,0,False
374,429.34,446.13,428.45,438.82,18332200.0,5590798951.0,0.5865,17.68,428.96,440.3657142857146,9.88456516856516,0.022985826184259636,0,False
375,438.68,448.4,438.14,440.17,9446580.0,5609810850.0,0.1979,10.26,438.82,437.85285714285743,6.318013174754773,0.003076432250125388,0,False
376,440.18,452.69,440.14,449.46,10347900.0,5730133343.0,0.7426,12.55,440.17,437.864285714286,6.342365113920798,0.021105481972874034,0,False
377,450.46,455.77,448.47,454.43,6682600.0,5795543101.0,0.8164,7.3,449.46,440.2457142857146,8.90755457864903,0.011057713700885569,0,False
378,453.92,455.34,433.4,438.89,12251700.0,5598956479.0,0.2502,21.94,454.43,440.6014285714288,8.777147274934881,-0.034196685958233435,0,False
379,438.3,442.26,434.23,441.46,7383770.0,5633629021.0,0.9004,8.03,438.89,441.74142857142886,8.197104018243042,0.005855681378021812,0,False
380,441.53,441.98,436.97,440.67,7682670.0,5625308533.0,0.7385,5.01,441.46,443.414285714286,6.0738369453152306,-0.0017895166039957498,0,False
381,440.59,446.66,440.5,443.97,9472960.0,5669111766.0,0.5633,6.16,440.67,444.1500000000002,5.726566743420293,0.007488596909251847,0,False
382,444.14,449.8,443.63,447.25,7362980.0,5712906334.0,0.5867,6.17,443.97,445.16142857142876,5.528262019166709,0.007387886568912252,0,False
383,447.39,450.66,444.96,448.06,6475100.0,5725217915.0,0.5439,5.7,447.25,444.96142857142877,5.369886493452287,0.001811067635550592,0,False
384,448.12,451.98,447.3,448.9,2945790.0,5737967927.0,0.3419,4.68,448.06,444.1714285714288,3.968708558111599,0.0018747489175556288,0,False
385,448.7,449.77,444.78,446.26,2857830.0,5706165793.0,0.2966,4.99,448.9,445.224285714286,3.2458427624078614,-0.005881042548451741,0,False
386,446.08,447.55,443.1,446.18,6242620.0,5706978471.0,0.6921,4.45,446.26,445.8985714285717,2.792068698873229,-0.0001792676914802673,0,False
387,446.3,491.44,446.01,485.72,40327500.0,6214911439.0,0.8741,45.43,446.18,452.334285714286,14.805703695027143,0.08861894302747775,0,False
388,485.8,494.37,483.49,491.77,14626000.0,6294422409.0,0.7609999999999999,10.88,485.72,459.16285714285743,20.306245930986353,0.012455735814872672,0,False
389,492.05,525.36,490.19,524.58,33086500.0,6716604600.0,0.9778,35.17,491.77,470.2100000000003,30.976530363058835,0.06671818126359896,1,False
390,525.72,541.96,520.08,520.22,34934700.0,6662964359.0,0.0064,21.88,524.58,480.51857142857176,34.21447959981098,-0.008311411033588801,1,False
391,521.05,525.17,516.28,525.14,11499300.0,6727963028.0,0.9966,8.89,520.22,491.4100000000003,34.60433258037923,0.009457537195801696,1,False
392,525.23,576.48,525.23,571.59,47010300.0,7325371780.0,0.9046,51.25,525.14,509.3142857142861,39.435865172516706,0.0884526031153598,1,False
393,571.39,588.39,565.33,583.42,29959800.0,7479335238.0,0.7845,23.06,571.59,528.9200000000004,36.84688001265246,0.02069665319547215,1,False
394,582.59,589.52,554.43,571.24,38032000.0,7325147499.0,0.4791,35.09,583.42,541.1371428571432,34.220090938068246,-0.02087689828939692,1,False
395,571.91,578.62,564.09,577.06,19289000.0,7402205099.0,0.8926,14.53,571.24,553.3214285714289,28.402543564837803,0.010188362159512528,1,False
396,576.33,577.1,561.6,568.18,18707800.0,7290260762.0,0.4245,15.5,577.06,559.5500000000003,25.701389715995113,-0.015388347832114506,0,False
397,568.18,618.46,568.16,615.33,31985400.0,7897757908.0,0.9378,50.3,568.18,573.1371428571431,26.56957828939542,0.08298426554964992,1,False
398,615.69,624.72,604.47,623.68,15107100.0,8007248676.0,0.9486,20.25,615.33,587.214285714286,22.727912249879182,0.013569954333446944,1,False
399,623.69,671.51,619.91,630.23,45259100.0,8094125581.0,0.2,51.6,623.68,595.5914285714288,26.502659255613548,0.010502180605438796,1,False
400,629.65,665.5,618.74,660.62,45450200.0,8487587033.0,0.8956,46.76,630.23,606.6200000000001,35.2219424980145,0.048220490931881986,1,False
401,660.55,674.11,650.78,667.6,40653700.0,8580309812.0,0.721,23.33,660.62,620.3857142857145,37.82385308115582,0.010565832097120914,1,False
402,666.77,668.56,624.09,641.61,37731500.0,8249183077.0,0.39399999999999996,44.47,667.6,629.6071428571431,33.07056279850127,-0.03893049730377473,0,False
403,641.07,663.53,640.09,659.26,29621300.0,8478552324.0,0.8178,23.44,641.61,642.6185714285717,20.342442846238228,0.027508922865915397,0,False
404,659.28,661.37,652.3,653.7,18680100.0,8409353268.0,0.1544,9.07,659.26,648.1000000000003,16.58663819665551,-0.00843369838910285,0,False
405,653.52,656.94,644.91,654.97,15855300.0,8428206589.0,0.8362,12.03,653.7,652.5700000000003,12.660263293737234,0.0019427872112589594,0,False
406,654.99,658.88,653.47,656.14,8614190.0,8445489607.0,0.4935,5.41,654.97,656.2714285714288,7.952556043130386,0.0017863413591461578,0,False
407,655.64,657.7,644.39,649.16,19065400.0,8358149331.0,0.3584,13.31,656.14,654.634285714286,8.086610037886375,-0.010637973603194469,0,False
408,650.04,659.61,646.56,653.15,17913400.0,8412294411.0,0.505,13.05,649.16,652.57,5.724566941415695,0.00614640458438599,0,False
409,653.19,657.04,632.55,633.02,25163800.0,8155307439.0,0.0192,24.49,653.15,651.3428571428573,8.642566583078242,-0.030819872923524453,0,False
410,633.43,638.11,573.27,586.95,50818800.0,7564343900.0,0.21100000000000002,64.84,633.02,641.0128571428571,25.11626412923721,-0.07277811127610492,0,False
411,585.7,615.14,585.7,600.16,35700700.0,7737046327.0,0.4912,29.44,586.95,633.3642857142858,28.529073391393407,0.022506175994547954,0,False
412,600.75,601.27,549.82,577.36,38481200.0,7445594334.0,0.5353,51.45,600.16,622.2771428571428,33.398223862099925,-0.037989869368168415,0,False
413,575.93,592.94,554.89,592.94,23580900.0,7649361650.0,1.0,38.05,577.36,613.2485714285713,31.187650562668708,0.02698489677151178,0,False
414,592.65,608.72,587.07,592.19,28677500.0,7642482234.0,0.2365,21.65,592.94,605.1099999999998,27.46572288022682,-0.0012648834620703612,0,False
415,591.59,610.89,590.4,610.86,18597300.0,7886300055.0,0.9985,20.49,592.19,599.0685714285712,18.238807004638854,0.03152704368530363,0,False
416,609.77,615.88,604.4,607.96,17862000.0,7851200010.0,0.3101,11.48,610.86,595.4885714285712,11.779697829420886,-0.00474740529744946,0,False
417,608.07,612.24,597.02,598.07,12803800.0,7726000792.0,0.069,15.22,607.96,597.0771428571426,11.170342749573058,-0.01626751759984207,0,False
418,597.4,599.75,587.76,594.15,18134100.0,7678074490.0,0.5329,11.99,598.07,596.2185714285712,11.124773298924485,-0.006554416707074543,0,False
419,593.68,599.46,587.74,594.99,9256290.0,7691773955.0,0.6186,11.72,594.15,598.7371428571425,7.572150100396811,0.001413784397879377,0,False
420,595.9,606.0,594.63,602.27,10877700.0,7788609493.0,0.6719,11.37,594.99,600.0699999999997,7.193323293171403,0.012235499756298378,0,False
421,602.16,603.21,586.34,593.98,14053800.0,7684029467.0,0.4529,16.87,602.27,600.3257142857138,6.892016775819513,-0.013764590632108463,0,False
422,593.97,596.97,582.36,582.36,14144900.0,7536340173.0,0.0,14.61,593.98,596.2542857142853,7.966171931246317,-0.019562948247415744,0,False
423,581.81,583.6,565.63,566.34,20687700.0,7331658430.0,0.0395,17.97,582.36,590.308571428571,12.18701143099198,-0.027508757469606397,0,False
424,566.14,581.63,564.73,581.14,14655900.0,7525767735.0,0.971,16.9,566.34,587.8899999999996,12.069355133287536,0.02613271179856615,0,False
425,581.3,600.12,579.89,597.26,20814600.0,7737366940.0,0.8586,20.23,581.14,588.3342857142854,12.39114987554328,0.027738582785559428,0,False
426,599.08,604.47,595.92,596.55,13398100.0,7730991679.0,0.0737,8.55,597.26,588.5571428571427,12.543891892455251,-0.001188762013193645,0,False
427,596.33,604.08,596.16,602.72,8897470.0,7813280835.0,0.8283,7.92,596.55,588.6214285714284,12.626760509032472,0.010342804458972548,0,False
428,602.62,645.16,599.88,639.8,46422400.0,8296103745.0,0.8816,45.28,602.72,595.1671428571426,23.263769194671315,0.06152110432705058,0,False
429,641.39,657.86,640.11,640.81,38446300.0,8311317901.0,0.0394,17.75,639.8,603.5171428571426,27.92372868743721,0.0015786183182244311,0,False
